122173997,122302318,0.0
118420943,135829837,0.0
82723593,169869772,0.3398294785704017
82723593,219116579,0.3505828937459462
81358414,98337516,0.14797553512900533
82723593,149643135,0.15253868823786917
55433859,180928475,0.44309291456380523
82723593,194294758,0.34676415019001966
185148401,189210910,0.2759756178517302
55433859,171179433,0.4239327816064082
55433859,163582306,0.4114685599549553
55433859,87686016,0.23464483744416104
82723593,120897325,0.13126643662455997
103094282,147506016,0.1346153846153846
55433859,99879264,0.2796385946051608
55433859,153627655,0.3842671186462305
82723593,206875189,0.34676415019001966
55433859,138193756,0.3608710542894434
86499606,91351768,1.0
55433859,136622114,0.3595191266412769
55433859,115027346,0.3127505016986092
55433859,93878310,0.2587926317344332
55433859,180276048,0.44309291456380523
117303762,146525327,0.9936864258155034
154923531,158900405,0.6666666666666666
55433859,119328472,0.31740912899203877
82723593,135998662,0.14327975276232485
55433859,143235523,0.36796126609624424
122547379,221735445,0.7274312420606924
55433859,88754129,0.33059796308815287
82723593,110778924,0.1016914389154878
147092422,158133083,0.0
55433859,120044062,0.3214170195492168
55433859,120655442,0.3214170195492168
54863642,103155481,0.18421052631578946
82723593,212601349,0.34676415019001966
81358414,126420765,0.14969951140310175
154923531,159829697,0.6666666666666666
55433859,169595709,0.42324466862410387
82723593,130234737,0.6560652208857641
55433859,179321174,0.4420861338851497
82723593,185158507,0.27983718412153313
55433859,124763413,0.32556787580943714
82723593,197678320,0.34676415019001966
55433859,143958867,0.3836202318929848
82723593,130670458,0.14292425671804346
118420943,135311776,0.0
73136965,136564898,0.9731323183311741
82723593,139398785,0.14327975276232485
55433859,170923971,0.4239286889065311
82723593,222438857,0.3606614684026526
82723593,190313709,0.3284658422067653
82723593,182557538,0.2914943080999479
82723593,176944282,0.26368175495133334
55433859,103099238,0.32767396959554207
55433859,104606682,0.29305162326925366
55433859,161467596,0.4050844973079637
55433859,173903214,0.4243045612548158
55433859,82749819,0.2930525594168355
55433859,101670416,0.28645897982282365
82723593,183521431,0.29449953963708336
147092422,220045851,0.0
124261966,190256877,0.3124983068422534
55433859,135460316,0.36087139410862984
82723593,89826922,0.02249617016762307
55433859,104822729,0.2930525594168355
96774601,126418453,0.0
82723593,167931126,0.1980624267480499
55433859,101423868,0.28645897982282365
55433859,123931581,0.32556853630217697
82723593,181778114,0.2898693740761043
82723593,138084507,0.14327975276232485
199616774,226592000,1.0
82723593,228569970,0.360905301434778
55433859,121152628,0.3241593757881427
55433859,168888353,0.41974303933470275
55433859,102498573,0.28576243147905817
55433859,132599524,0.337686384905137
55433859,124809876,0.32556787580943714
82723593,171037036,0.21528992059779306
55433859,165230436,0.4144036585035991
55433859,125989486,0.32792369807864913
55433859,122605314,0.3241612017854686
82723593,192863277,0.3467625881880349
147092422,156531590,0.0
82723593,149247715,0.15253868823786917
103094282,113849086,0.11557501904036557
55433859,168017536,0.4189957605098446
147092422,194518571,0.0
82723593,105859426,0.09634520862287807
82723593,101449215,0.07802318114167207
55433859,164477388,0.41215676536728285
55433859,151722167,0.38301379349945813
82723593,147809785,0.1498451032585063
82723593,155644881,0.16468435921865512
82723593,161998679,0.17938813159093703
55433859,165048442,0.4144036585035991
55433859,170474261,0.4239286889065311
55433859,166064500,0.41671591431814586
82723593,195573425,0.34676415019001966
55433859,172709922,0.4239327816064082
55433859,173940881,0.4243045612548158
55433859,99337336,0.2762646107650712
55433859,96888060,0.26576191064588545
55433859,177213060,0.4366786592645996
82723593,164536269,0.1924100015875963
82723593,163154509,0.18228689826414257
82723593,157368835,0.170429039979618
55433859,146281923,0.375604831567911
55433859,93884022,0.29783272597606536
105923349,187917415,1.0
82723593,211179539,0.34676415019001966
147092422,192730469,0.0
75923576,121518314,0.022727272727272728
55433859,140827536,0.36626597008556344
55433859,84034749,0.20842734033456461
55433859,88101633,0.23489593386202204
55433859,105415672,0.2967727479838756
55433859,157224004,0.39776547290053504
82723593,217249299,0.3479886288186644
82723593,231058199,0.360905301434778
82723593,226740359,0.360905301434778
55433859,90511477,0.3334667607869834
185148401,210817737,0.4990152144553311
55433859,77077900,0.22720772729411615
55433859,134227341,0.3382102122119191
55433859,118571953,0.3162392078393988
55433859,174316404,0.43089356012496743
55433859,108772018,0.3376864582741163
70194886,126418592,1.0
55433859,110766236,0.30722447469256753
55433859,89561927,0.23913143977804194
55433859,144293788,0.36924278339908423
82723593,174109806,0.24507618069542175
82723593,174137713,0.24507618069542175
55433859,101353769,0.28645897982282365
124261966,219939409,0.38235294117647056
82723593,227723659,0.360905301434778
55433859,97884075,0.2672620739736297
55433859,102038884,0.2852190763917801
55433859,100379108,0.2796394600730275
55433859,156495426,0.3955848360717502
124261966,143563973,0.0
132744372,145874104,0.0
55433859,153548539,0.3842671364284367
55433859,163075746,0.41014562399365484
82723593,164846407,0.1924100015875963
55433859,134483369,0.3806543400588403
55433859,94276919,0.2592689814173005
82723593,173343342,0.24090325484004443
82723593,227087993,0.360905301434778
86825917,117596649,0.0
55433859,97701646,0.41146856695843864
146866161,164601003,0.710633900083664
55433859,99337283,0.2762646107650712
55433859,109951129,0.30144739347926786
55433859,155865984,0.3941550100632875
82723593,196910128,0.34676415019001966
82723593,179984588,0.27087950194431654
82723593,358075320,0.9319047642002236
82723593,324462041,0.4858835292250131
358075320,389198936,0.5315592170103532
146866161,236977461,0.7222222222222222
82723593,286036830,0.4579545787449561
82723593,398013335,0.5315440230230838
185148401,379549888,0.9037566939097146
82723593,408059499,0.5315968030614259
82723593,426504659,0.5317156045519547
187662797,383729311,0.2133652699128188
272767460,274145611,0.9995394151612713
320439974,320791963,0.8711111111111111
147092422,397578112,0.0
73136965,312567213,0.9731323183311741
82723593,352913266,0.4998245147494675
82723593,354829063,0.5017515204857944
82723593,353526609,0.4998139968573728
342503505,438446725,0.0
82723593,377326196,0.5315420674055776
186970379,258749377,1.0
147092422,274108217,0.0
147092422,288582668,0.0
82723593,286960082,0.4579545787449561
82723593,354341050,0.4998245147494675
304152938,353803119,0.0485362095531587
146866161,433901226,0.8055555555555556
82723593,435571531,0.5326287458328793
187662797,297574100,0.5022728074463637
170407234,402149146,0.8665471714965692
82723593,384909244,0.5315440230230838
55433859,153837949,0.3866977146606891
82723593,352790665,0.4998245147494675
82723593,317796353,0.46579036887421577
82723593,437157027,0.5326287458328793
55433859,137857120,0.3595491267956491
82723593,382741918,0.5315440230230838
304152938,316648574,0.0485362095531587
82723593,279239572,0.4579545787449561
147092422,311440926,0.0
82723593,265267663,0.4579501189714947
82723593,326643554,0.4858835292250131
82723593,420887572,0.5316029749329098
82723593,440673850,0.5374877444864474
146866161,255473637,0.7222222222222222
82723593,281895741,0.4579545787449561
393227101,434935661,1.0
375808623,380163123,1.0
130222370,427370362,0.5728733532865389
103094282,266754035,0.46153846153846156
82723593,262789423,0.4577535431807332
147092422,359956640,0.0
82723593,323165250,0.48557390566075626
393227101,408038164,0.7088704535806513
76995441,281343572,0.8135173771726136
170407234,366297080,0.2077336006824848
82723593,312491951,0.46578861611515543
146866161,317447205,0.8055555555555556
82723593,341383803,0.4944305377720216
82723593,373643162,0.5315420674055776
185148401,413658095,0.9037116007823517
393227101,410496627,0.7088704535806513
82723593,423124354,0.5316029749329098
82723593,433469792,0.5326287458328793
124261966,298384193,1.0
122173997,342276688,0.21996334366799364
82723593,261840744,0.4577535431807332
363099722,363112454,0.9907108557033771
187662797,327194413,0.15977967385391362
82723593,244657745,0.4321449322618777
82723593,419461444,0.5316029749329098
82723593,234094230,0.3666033071327836
371700637,371883617,1.0
82723593,342093762,0.4944305377720216
55433859,110154533,0.30376134489007717
82723593,347390731,0.4998245147494675
304152938,319881533,0.0485362095531587
170407234,353959743,0.8665471714965692
82723593,232224864,0.360905301434778
82723593,440836273,0.5374877444864474
82723593,328550006,0.4858835292250131
367409823,369600555,0.7571767056841118
82723593,410424036,0.5316029749329098
82723593,323830628,0.7249537500904333
82723593,328085521,0.4858835292250131
304152938,353512520,0.0485362095531587
304152938,353697720,0.0485362095531587
82723593,346614165,0.4998245147494675
82723593,397556499,0.5315440230230838
82723593,352303159,0.4998245147494675
82723593,306515888,0.46579036887421577
82723593,426060975,0.5317156045519547
82723593,439180348,0.5326287458328793
170407234,388617976,0.8665471714965692
194343208,248388140,1.0
82723593,440858157,0.5374877444864474
82723593,331733645,0.4858835292250131
82723593,407488181,0.5315440230230838
82723593,351329069,0.4998245147494675
449634208,518203638,0.9573711120182269
185148401,420767230,0.8945398406528016
82723593,309585442,0.46579036887421577
505430762,505801432,0.5745227036934496
637907818,643850098,0.45657341228394577
82723593,372723030,0.5315420674055776
502890279,502898375,0.7164815618575798
580458875,580789754,0.31896551724137934
631773777,637004141,1.0
342503505,509222432,0.09378899458399155
342503505,468021763,0.0
502890279,502897388,0.7158867622838899
82723593,459658998,0.6560652208857641
82723593,653633571,0.9249921992390407
393227101,638786099,1.0
637907818,643333642,0.5426619341617732
82723593,588601215,0.7248015317046548
82723593,570849330,0.6890053174779261
687853720,689686268,0.9636213675694663
342503505,484784020,0.0
82723593,681445106,0.9861910247932774
82723593,626764122,0.878582627191205
187662797,626702364,1.0
82723593,623951764,0.8785786146442044
82723593,526528000,0.6736495998510993
342503505,491827768,0.0
342503505,510248434,0.09378899458399155
404148402,595970407,0.7377112530915086
82723593,581664633,0.7087665117215466
585710920,589502449,0.0
627107548,627178827,1.0
637907818,643801676,0.5775637410939003
399778693,562774908,1.0
82723593,451822096,0.6549410005721569
82723593,571617430,0.6890053174779261
82723593,474938164,0.6560761581908128
393227101,498213497,1.0
502890279,502891342,0.46320188833406
502890279,502893550,0.5657952751813005
82723593,492495113,0.6733915515925111
637907818,643852835,0.5470211609843656
485240589,686152357,1.0
342503505,475281696,0.0
82723593,479936062,0.6589755198594515
82723593,577915317,0.7087570868458011
622414992,669077042,1.0
342503505,476804070,0.0
82723593,583178535,0.7087665117215466
82723593,602928605,0.7255424891184786
502890279,502905991,0.7159267513533154
393227101,538057663,1.0
393227101,625471537,1.0
82723593,621217037,0.878451884704548
485240589,685888844,1.0
527918450,571713728,0.0
642611344,691421592,0.66666420444073
82723593,490236005,0.6733915515925111
82723593,623497144,0.8785786146442044
82723593,628794516,0.878582627191205
342503505,483496023,0.0
485175997,503092081,0.9801643533184355
82723593,653240343,0.9249921992390407
571057279,581446568,0.0
393227101,667691364,1.0
449634208,537759383,0.9672046055254353
82723593,443960861,0.607320840789329
637907818,643333222,0.5176972613984989
637907818,643632826,0.6878094033319541
82723593,681517820,0.9833008513828727
631349057,635021595,0.2690087311080073
637907818,643870710,0.4223071240681889
294556658,445090101,1.0
393227101,498655860,1.0
342503505,502821317,0.0
502890279,502894477,0.7158867622838899
342503505,504598994,0.0
82723593,499304583,0.6733919572204063
393227101,467450154,1.0
82723593,521013904,0.6736495998510993
393227101,668999135,1.0
82723593,587611511,0.7248015317046548
502890279,502895063,0.5647070633168396
502890279,502892212,0.5574085338866458
502890279,502890393,0.4957746500593368
393227101,567657168,1.0
637907818,643802973,0.5687373150817497
642611344,692359190,0.66666420444073
82723593,457439620,0.6560652208857641
502890279,502895400,0.7194718316751098
393227101,444202716,1.0
146866161,492852340,0.8055555555555556
342503505,460192942,0.0
342503505,501024464,0.09378899458399155
502890279,502891862,0.6885066510797727
82723593,662779755,0.934574978424293
342503505,458345481,0.0
342503505,483364357,0.0
82723593,491929013,0.6733915515925111
637907818,643857301,0.6027538698289377
637907818,643851168,0.5083182277527986
637907818,643923305,0.9769706691109075
624087953,626567584,1.0
82723593,446024349,0.6174770236269119
82723593,502641784,0.6733919572204063
564382893,565643946,1.0
82723593,538876773,0.6851769773727132
637907818,643848819,0.6072513260936251
637907818,643850066,0.7060578164640137
613173743,618602324,0.8439160798144835
42378940,44977047,0.8326448796255483
82723593,468646705,0.6560652208857641
32684822,34788883,0.8333333333333334
23590033,25406920,1.0
23590033,26491399,1.0
186970379,199435509,0.0
86499606,81041947,0.7647385427593765
82723593,570958598,0.6890053174779261
199616774,237261249,0.0
82723593,660396471,0.934574978424293
82723593,353602771,0.4998245147494675
55433859,126420656,0.3285025674840241
631773777,360762903,0.85438944450962
82723593,41638479,0.6890053174779261
55433859,131538779,0.3353450830361194
55433859,153548762,0.3842671364284367
55433859,135203838,0.338691589163309
55433859,20908109,0.5475074480903154
55433859,165371511,0.4153403541047778
55433859,117303762,0.3144475944090699
